collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
2021-04-28-US-SJC-1,Pixel4,1303676842438,1,2,GPS_L1,1303676841366185994,-13462353.249,-22817847.046,2081963.252,332.203,2.145,3169.852,-179803.971,-0.001,21670514.854,15.889,0.000,4.794,3.341
2021-04-28-US-SJC-1,Pixel4,1303676842438,5,28,BDS_B1I,1303676841359832432,6701379.707,-14373281.347,22961204.625,2412.876,1028.324,-60.571,-24205.463,0.001,23575264.823,4.197,-453.229,5.316,4.039
2021-04-28-US-SJC-1,Pixel4,1303676842438,1,6,GPS_L1,1303676841369242167,-4066577.983,-23383420.627,11921000.817,892.562,1222.098,2721.024,3283.645,0.001,20754297.238,2.998,0.000,3.975,2.806
2021-04-28-US-SJC-1,Pixel4,1303676842438,1,12,GPS_L1,1303676841364400006,-16976516.684,509341.211,20127691.947,1398.102,-2209.954,1233.878,-10186.172,-0.002,22205940.587,2.398,0.000,5.470,4.354
2021-04-28-US-SJC-1,Pixel4,1303676842438,3,19,GLO_G1,1303676841370962334,-816309.364,-12538227.381,22195087.061,2460.831,1796.191,1105.207,-42455.321,-0.000,20238604.145,5.696,1147.775,4.091,3.151
2021-04-28-US-SJC-1,Pixel4,1303676842438,1,14,GPS_L1,1303676841357402858,12690853.252,-23143052.447,2841240.771,443.415,-143.853,-3141.957,27588.521,-0.001,24303632.785,13.790,0.000,9.405,10.481
2021-04-28-US-SJC-1,Pixel4,1303676842438,1,24,GPS_L1,1303676841368650164,-19697352.378,-11113269.564,13989454.791,-785.730,-1648.674,-2335.146,12833.574,0.008,20931775.273,2.099,0.000,4.041,2.905
2021-04-28-US-SJC-1,Pixel4,1303676842438,6,27,GAL_E5A,1303676841359834286,-4530425.213,-23248478.284,17758116.656,518.447,-1706.483,-2100.906,-6321.482,-0.002,23574709.008,1.199,-2352.954,6.729,2.659
2021-04-28-US-SJC-1,Pixel4,1303676842438,5,16,BDS_B1I,1303676841300655744,-11425329.762,21740998.747,34373657.112,-1287.495,-198.110,-314.324,-242293.994,-0.006,41315989.575,7.195,-453.229,8.278,20.479
2021-04-28-US-SJC-1,Pixel4,1303676842438,6,30,GAL_E1,1303676841351081345,10125136.631,-27821952.237,-313703.750,-107.165,-6.075,-3038.112,895734.762,-0.009,26198774.705,13.790,-223.826,8.826,8.335
2021-04-28-US-SJC-1,Pixel4,1303676842438,1,28,GPS_L1,1303676841360616132,10368645.691,-23454380.522,7859758.632,700.930,-625.204,-2981.324,173781.218,-0.001,23340317.474,8.094,0.000,7.162,5.877
2021-04-28-US-SJC-1,Pixel4,1303676842438,6,15,GAL_E5A,1303676841358814150,1055366.697,-20112151.620,21693248.448,1381.089,1687.000,1498.105,244947.043,-0.001,23880538.087,1.199,-2352.954,7.400,3.005
2021-04-28-US-SJC-1,Pixel4,1303676842438,1,6,GPS_L5,1303676841369250004,-4066577.976,-23383420.618,11921000.839,892.562,1222.098,2721.024,3282.648,0.001,20751947.765,2.398,-2352.241,7.129,2.806
2021-04-28-US-SJC-1,Pixel4,1303676842438,6,21,GAL_E5A,1303676841355938332,-15889348.207,-4640304.114,24534457.773,817.589,-2323.358,90.294,-198443.273,-0.001,24742686.634,2.398,-2352.954,7.943,3.323
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,13,GAL_E1,1303676842359102784,-15552877.749,-24266216.432,6715294.423,330.123,608.144,2964.262,124614.563,0.000,23794007.791,8.094,-219.926,4.118,2.879
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,15,GAL_E1,1303676842358806343,1056747.893,-20110464.632,21694746.375,1381.324,1687.001,1497.772,244948.403,-0.001,23882878.567,4.797,-219.926,4.127,3.005
2021-04-28-US-SJC-1,Pixel4,1303676843438,3,16,GLO_G1,1303676842364994772,849848.718,-25553133.800,-763535.570,-144.384,97.982,-3544.127,-4316.486,0.000,22027634.226,9.294,1140.393,6.884,5.409
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,21,GAL_E1,1303676842355932390,-15888530.711,-4642627.493,24534547.880,817.409,-2323.431,89.917,-198442.719,-0.001,24744468.001,2.099,-219.926,4.429,3.323
2021-04-28-US-SJC-1,Pixel4,1303676843438,5,37,BDS_B1I,1303676842361745166,-6985019.982,-26613248.459,4727471.505,79.936,-554.207,-3009.731,-271353.065,0.003,23001841.596,3.598,-449.250,4.725,3.240
2021-04-28-US-SJC-1,Pixel4,1303676843438,3,20,GLO_G1,1303676842372731917,-17288781.745,-16632507.779,8601566.185,835.700,867.006,3361.956,-14438.368,-0.000,19708096.508,6.296,1140.393,3.864,2.819
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,17,GPS_L1,1303676842361406750,9991334.775,-13398401.402,21068227.312,2561.389,242.780,-1082.263,130091.410,0.003,23103296.160,4.197,0.000,6.105,5.103
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,24,GPS_L5,1303676842368657858,-19698138.078,-11114918.104,13987119.478,-785.657,-1648.383,-2335.443,12832.918,0.008,20929468.670,1.199,-2347.059,7.247,2.905
2021-04-28-US-SJC-1,Pixel4,1303676843438,3,9,GLO_G1,1303676842374242330,-6780080.896,-19399499.858,15078224.491,-14.356,-2064.880,-2672.020,-2923.424,0.001,19255286.082,3.598,1140.393,3.526,2.553
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,27,GAL_E1,1303676842359826880,-4529906.872,-23250184.674,17756015.629,518.244,-1706.325,-2101.179,-6320.966,-0.002,23576929.271,5.096,-219.926,3.752,2.659
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,19,GPS_L1,1303676842368431944,352670.718,-14684299.303,21845983.649,2819.171,318.423,155.889,-2055.795,0.001,20997195.983,3.897,0.000,4.234,3.129
2021-04-28-US-SJC-1,Pixel4,1303676843438,5,27,BDS_B1I,1303676842367165017,-13393621.482,-18063093.710,16490276.284,1768.591,665.761,2164.783,156797.847,0.002,21377011.143,2.099,-449.250,3.645,2.492
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,2,GPS_L1,1303676842366187671,-13462020.938,-22817844.744,2085133.088,332.417,2.460,3169.808,-179803.972,-0.001,21670012.102,10.493,0.000,4.794,3.341
2021-04-28-US-SJC-1,Pixel4,1303676843438,5,28,BDS_B1I,1303676842359830850,6703792.610,-14372253.107,22961143.844,2412.939,1028.160,-60.992,-24205.462,0.001,23575739.095,4.797,-449.250,5.316,4.040
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,6,GPS_L1,1303676842369242592,-4065685.298,-23382198.407,11923721.715,892.805,1222.341,2720.770,3283.646,0.001,20754169.827,2.998,0.000,3.975,2.806
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,12,GPS_L1,1303676842364401641,-16975118.602,507131.147,20128925.607,1398.059,-2210.167,1233.439,-10186.174,-0.002,22205450.426,2.698,0.000,5.470,4.353
2021-04-28-US-SJC-1,Pixel4,1303676843438,3,19,GLO_G1,1303676842370960706,-813848.399,-12536431.256,22196192.000,2461.108,1796.066,1104.674,-42455.321,-0.000,20239092.207,7.195,1140.393,4.091,3.151
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,14,GPS_L1,1303676842357401156,12691296.554,-23143196.147,2838098.789,443.191,-143.548,-3142.018,27588.520,-0.001,24304143.031,9.294,0.000,9.406,10.485
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,24,GPS_L1,1303676842368650041,-19698138.072,-11114918.091,13987119.496,-785.657,-1648.383,-2335.443,12833.582,0.008,20931812.147,1.799,0.000,4.041,2.905
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,27,GAL_E5A,1303676842359833982,-4529906.868,-23250184.686,17756015.614,518.244,-1706.325,-2101.179,-6321.485,-0.002,23574800.145,1.199,-2349.968,6.729,2.659
2021-04-28-US-SJC-1,Pixel4,1303676843438,5,16,BDS_B1I,1303676842300656048,-11426617.273,21740800.731,34373342.697,-1287.524,-197.922,-314.506,-242294.000,-0.006,41315898.438,9.294,-449.250,8.278,20.477
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,30,GAL_E1,1303676842351079895,10125029.414,-27821958.164,-316741.855,-107.268,-5.780,-3038.108,895734.752,-0.009,26199209.404,11.992,-219.926,8.827,8.337
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,28,GPS_L1,1303676842360614837,10369346.495,-23455005.596,7856777.231,700.680,-624.947,-2981.486,173781.218,-0.001,23340705.705,10.493,0.000,7.163,5.878
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,15,GAL_E5A,1303676842358813446,1056747.903,-20110464.621,21694746.385,1381.325,1687.001,1497.772,244947.042,-0.001,23880749.141,1.499,-2349.968,7.401,3.005
2021-04-28-US-SJC-1,Pixel4,1303676843438,1,6,GPS_L5,1303676842369250409,-4065685.291,-23382198.397,11923721.736,892.805,1222.341,2720.770,3282.649,0.001,20751826.349,2.398,-2347.059,7.129,2.806
2021-04-28-US-SJC-1,Pixel4,1303676843438,6,21,GAL_E5A,1303676842355939468,-15888530.707,-4642627.511,24534547.879,817.409,-2323.431,89.917,-198443.274,-0.001,24742346.070,2.398,-2349.968,7.943,3.323
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,13,GAL_E1,1303676843359103893,-15552547.503,-24265608.189,6718258.637,330.368,608.340,2964.158,124614.564,0.000,23793675.321,6.296,-223.440,4.118,2.878
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,2,GPS_L1,1303676843366189005,-13461688.413,-22817842.126,2088302.878,332.632,2.774,3169.764,-179803.973,-0.001,21669612.179,7.195,0.000,4.793,3.340
2021-04-28-US-SJC-1,Pixel4,1303676844438,5,28,BDS_B1I,1303676843359829269,6706205.577,-14371225.031,22961082.642,2413.001,1027.995,-61.413,-24205.461,0.001,23576213.067,4.797,-450.240,5.317,4.040
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,6,GPS_L1,1303676843369242978,-4064792.370,-23380975.944,11926442.359,893.048,1222.584,2720.516,3283.647,0.001,20754054.107,2.698,0.000,3.975,2.806
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,15,GAL_E1,1303676843358805625,1058129.334,-20108777.632,21696243.979,1381.559,1687.002,1497.439,244948.402,-0.001,23883093.818,7.195,-223.440,4.127,3.005
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,12,GPS_L1,1303676843364403266,-16973720.562,504920.870,20130158.828,1398.017,-2210.379,1233.000,-10186.176,-0.002,22204963.263,3.298,0.000,5.469,4.352
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,21,GAL_E1,1303676843355933537,-15887713.390,-4644950.963,24534637.609,817.230,-2323.503,89.540,-198442.720,-0.001,24744124.139,2.998,-223.440,4.429,3.323
2021-04-28-US-SJC-1,Pixel4,1303676844438,3,19,GLO_G1,1303676843370959110,-811387.156,-12534635.254,22197296.406,2461.385,1795.942,1104.141,-42455.321,-0.000,20239570.676,5.696,1126.987,4.092,3.152
2021-04-28-US-SJC-1,Pixel4,1303676844438,5,37,BDS_B1I,1303676843361743764,-6984940.040,-26613802.497,4724461.735,79.946,-553.872,-3009.817,-271353.062,0.003,23002261.905,3.897,-450.240,4.725,3.241
2021-04-28-US-SJC-1,Pixel4,1303676844438,3,20,GLO_G1,1303676843372733142,-17287945.818,-16631640.677,8604928.041,836.151,867.196,3361.748,-14438.368,-0.000,19707729.262,9.294,1126.987,3.864,2.818
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,17,GPS_L1,1303676843361405067,9993896.101,-13398158.708,21067144.834,2561.272,242.610,-1082.695,130091.413,0.003,23103800.711,4.197,0.000,6.106,5.104
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,24,GPS_L5,1303676843368657726,-19698923.699,-11116566.341,13984783.887,-785.585,-1648.092,-2335.739,12832.926,0.008,20929508.242,1.199,-2349.126,7.247,2.905
2021-04-28-US-SJC-1,Pixel4,1303676844438,3,9,GLO_G1,1303676843374242148,-6780095.339,-19401564.555,15075552.290,-14.530,-2064.514,-2672.383,-2923.423,0.001,19255340.644,3.897,1126.987,3.526,2.553
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,27,GAL_E1,1303676843359826590,-4529388.729,-23251890.920,17753914.314,518.041,-1706.167,-2101.452,-6320.969,-0.002,23577016.211,5.096,-223.440,3.753,2.659
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,19,GPS_L1,1303676843368430675,355489.906,-14683980.965,21846139.299,2819.212,318.255,155.412,-2055.795,0.001,20997576.420,2.398,0.000,4.234,3.129
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,24,GPS_L1,1303676843368649908,-19698923.693,-11116566.328,13984783.905,-785.585,-1648.092,-2335.739,12833.591,0.008,20931852.020,2.099,0.000,4.041,2.905
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,27,GAL_E5A,1303676843359833681,-4529388.726,-23251890.932,17753914.299,518.041,-1706.167,-2101.452,-6321.487,-0.002,23574890.382,0.899,-2352.180,6.729,2.659
2021-04-28-US-SJC-1,Pixel4,1303676844438,5,16,BDS_B1I,1303676843300656376,-11427904.812,21740602.903,34373028.100,-1287.553,-197.733,-314.688,-242294.006,-0.006,41315800.106,7.195,-450.240,8.278,20.475
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,30,GAL_E1,1303676843351078451,10124922.095,-27821963.797,-319779.955,-107.370,-5.485,-3038.103,895734.743,-0.009,26199642.304,11.992,-223.440,8.828,8.339
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,28,GPS_L1,1303676843360613455,10370047.048,-23455630.413,7853795.668,700.430,-624.689,-2981.648,173781.217,-0.001,23341120.018,10.493,0.000,7.164,5.879
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,15,GAL_E5A,1303676843358812722,1058129.345,-20108777.620,21696243.989,1381.560,1687.002,1497.438,244947.041,-0.001,23880966.191,0.899,-2352.180,7.401,3.005
2021-04-28-US-SJC-1,Pixel4,1303676844438,1,6,GPS_L5,1303676843369250813,-4064792.363,-23380975.934,11926442.380,893.048,1222.584,2720.516,3282.650,0.001,20751705.233,2.099,-2349.126,7.129,2.806
2021-04-28-US-SJC-1,Pixel4,1303676844438,5,27,BDS_B1I,1303676843367165130,-13391852.755,-18062427.960,16492440.916,1768.863,665.739,2164.480,156797.849,0.002,21376977.266,2.698,-450.240,3.645,2.492
2021-04-28-US-SJC-1,Pixel4,1303676844438,6,21,GAL_E5A,1303676843355940616,-15887713.386,-4644950.981,24534637.608,817.230,-2323.503,89.540,-198443.274,-0.001,24742001.908,2.698,-2352.180,7.942,3.323
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,13,GAL_E1,1303676844359104964,-15552217.012,-24264999.750,6721222.746,330.613,608.536,2964.055,124614.564,0.000,23793354.243,9.294,-221.857,4.118,2.878
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,15,GAL_E1,1303676844358804911,1059511.010,-20107090.631,21697741.250,1381.795,1687.002,1497.105,244948.401,-0.001,23883307.869,8.094,-221.857,4.127,3.005
2021-04-28-US-SJC-1,Pixel4,1303676845438,3,16,GLO_G1,1303676844364990291,849559.948,-25552936.849,-770623.772,-144.387,98.969,-3544.091,-4316.486,0.000,22028977.596,23.983,1149.426,6.886,5.411
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,21,GAL_E1,1303676844355934680,-15886896.248,-4647274.506,24534726.960,817.051,-2323.576,89.163,-198442.721,-0.001,24743781.476,3.298,-221.857,4.429,3.323
2021-04-28-US-SJC-1,Pixel4,1303676845438,5,37,BDS_B1I,1303676844361742361,-6984860.089,-26614356.201,4721451.879,79.957,-553.538,-3009.904,-271353.059,0.003,23002682.514,3.598,-452.947,4.726,3.241
2021-04-28-US-SJC-1,Pixel4,1303676845438,3,20,GLO_G1,1303676844372734136,-17287109.440,-16630773.384,8608289.689,836.602,867.386,3361.541,-14438.369,-0.000,19707431.269,13.790,1149.426,3.864,2.818
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,17,GPS_L1,1303676844361403430,9996457.310,-13397916.184,21066061.925,2561.156,242.440,-1083.126,130091.417,0.003,23104291.471,4.797,0.000,6.107,5.105
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,24,GPS_L5,1303676844368657599,-19699709.248,-11118214.287,13982448.000,-785.513,-1647.801,-2336.036,12832.935,0.008,20929546.316,1.199,-2349.824,7.247,2.905
2021-04-28-US-SJC-1,Pixel4,1303676845438,3,9,GLO_G1,1303676844374241871,-6780109.956,-19403628.885,15072879.727,-14.704,-2064.148,-2672.746,-2923.423,0.001,19255423.687,3.897,1149.426,3.526,2.553
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,27,GAL_E1,1303676844359826287,-4528870.791,-23253597.006,17751812.727,517.837,-1706.009,-2101.725,-6320.971,-0.002,23577107.048,4.797,-221.857,3.753,2.659
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,19,GPS_L1,1303676844368429407,358309.135,-14683662.796,21846294.472,2819.252,318.086,154.935,-2055.794,0.001,20997956.557,2.698,0.000,4.235,3.129
2021-04-28-US-SJC-1,Pixel4,1303676845438,5,27,BDS_B1I,1303676844367165263,-13390083.755,-18061762.231,16494605.243,1769.135,665.717,2164.176,156797.851,0.002,21376937.394,2.698,-452.947,3.646,2.492
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,2,GPS_L1,1303676844366190413,-13461355.672,-22817839.194,2091472.623,332.847,3.089,3169.719,-179803.974,-0.001,21669190.071,9.294,0.000,4.793,3.340
2021-04-28-US-SJC-1,Pixel4,1303676845438,5,28,BDS_B1I,1303676844359827731,6708618.605,-14370197.120,22961021.018,2413.064,1027.830,-61.834,-24205.459,0.001,23576674.148,4.197,-452.947,5.317,4.041
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,6,GPS_L1,1303676844369243376,-4063899.199,-23379753.238,11929162.749,893.292,1222.827,2720.262,3283.648,0.001,20753934.789,2.698,0.000,3.975,2.806
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,13,GAL_E5A,1303676844359112032,-15552217.008,-24264999.745,6721222.767,330.613,608.536,2964.055,124614.420,0.000,23791235.310,4.197,-2349.219,7.384,2.878
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,12,GPS_L1,1303676844364404880,-16972322.564,502710.380,20131391.610,1397.975,-2210.591,1232.561,-10186.179,-0.002,22204479.398,3.298,0.000,5.469,4.352
2021-04-28-US-SJC-1,Pixel4,1303676845438,3,19,GLO_G1,1303676844370957415,-808925.636,-12532839.378,22198400.278,2461.662,1795.817,1103.608,-42455.321,-0.000,20240078.824,5.696,1149.426,4.092,3.152
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,14,GPS_L1,1303676844357397502,12692182.488,-23143482.630,2831814.644,442.744,-142.937,-3142.139,27588.517,-0.001,24305238.473,20.985,0.000,9.409,10.493
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,24,GPS_L1,1303676844368649786,-19699709.242,-11118214.274,13982448.018,-785.513,-1647.801,-2336.036,12833.599,0.008,20931888.594,2.398,0.000,4.041,2.905
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,27,GAL_E5A,1303676844359833376,-4528870.787,-23253597.019,17751812.712,517.837,-1706.009,-2101.725,-6321.490,-0.002,23574981.819,0.899,-2349.219,6.730,2.659
2021-04-28-US-SJC-1,Pixel4,1303676845438,5,16,BDS_B1I,1303676844300656716,-11429192.380,21740405.264,34372713.321,-1287.583,-197.545,-314.869,-242294.012,-0.006,41315698.177,7.195,-452.947,8.278,20.472
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,28,GPS_L1,1303676844360612155,10370747.352,-23456254.972,7850813.942,700.180,-624.431,-2981.810,173781.216,-0.001,23341509.748,11.992,0.000,7.165,5.880
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,15,GAL_E5A,1303676844358812000,1059511.022,-20107090.620,21697741.259,1381.796,1687.002,1497.105,244947.041,-0.001,23881182.641,0.899,-2349.219,7.402,3.005
2021-04-28-US-SJC-1,Pixel4,1303676845438,1,6,GPS_L5,1303676844369251212,-4063899.192,-23379753.228,11929162.770,893.292,1222.827,2720.262,3282.651,0.001,20751585.616,1.799,-2349.824,7.128,2.806
2021-04-28-US-SJC-1,Pixel4,1303676845438,6,21,GAL_E5A,1303676844355941753,-15886896.244,-4647274.523,24534726.959,817.051,-2323.576,89.163,-198443.275,-0.001,24741661.044,2.398,-2349.219,7.942,3.323
2021-04-28-US-SJC-1,Pixel4,1303676846438,6,13,GAL_E1,1303676845359106041,-15551886.276,-24264391.116,6724186.753,330.858,608.732,2963.952,124614.564,0.000,23793031.367,7.195,-218.855,4.117,2.878
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,2,GPS_L1,1303676845366191840,-13461022.717,-22817835.947,2094642.325,333.062,3.404,3169.675,-179803.975,-0.001,21668762.267,10.493,0.000,4.792,3.339
2021-04-28-US-SJC-1,Pixel4,1303676846438,5,28,BDS_B1I,1303676845359826166,6711031.697,-14369169.374,22960958.974,2413.126,1027.665,-62.255,-24205.458,0.001,23577143.323,5.696,-450.389,5.318,4.041
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,6,GPS_L1,1303676845369243768,-4063005.785,-23378530.289,11931882.885,893.535,1223.069,2720.008,3283.649,0.001,20753817.271,2.698,0.000,3.975,2.806
2021-04-28-US-SJC-1,Pixel4,1303676846438,6,15,GAL_E1,1303676845358804196,1060892.922,-20105403.630,21699238.187,1382.030,1687.003,1496.772,244948.401,-0.001,23883522.221,7.195,-218.855,4.128,3.005
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,12,GPS_L1,1303676845364406528,-16970924.608,500499.679,20132623.953,1397.932,-2210.803,1232.121,-10186.181,-0.002,22203985.340,3.298,0.000,5.468,4.351
2021-04-28-US-SJC-1,Pixel4,1303676846438,6,21,GAL_E1,1303676845355935826,-15886079.286,-4649598.120,24534815.934,816.872,-2323.648,88.785,-198442.721,-0.001,24743437.914,3.298,-218.855,4.429,3.322
2021-04-28-US-SJC-1,Pixel4,1303676846438,3,19,GLO_G1,1303676845370955777,-806463.839,-12531043.626,22199503.617,2461.939,1795.693,1103.074,-42455.322,-0.000,20240569.884,7.195,1157.479,4.093,3.152
2021-04-28-US-SJC-1,Pixel4,1303676846438,5,37,BDS_B1I,1303676845361740952,-6984780.128,-26614909.570,4718441.936,79.967,-553.204,-3009.990,-271353.056,0.003,23003104.921,3.598,-450.389,4.726,3.241
2021-04-28-US-SJC-1,Pixel4,1303676846438,3,20,GLO_G1,1303676845372735314,-17286272.612,-16629905.902,8611651.131,837.053,867.576,3361.334,-14438.369,-0.000,19707078.113,10.493,1157.479,3.863,2.818
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,17,GPS_L1,1303676845361401795,9999018.404,-13397673.831,21064978.584,2561.040,242.270,-1083.558,130091.420,0.003,23104781.632,5.696,0.000,6.108,5.106
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,24,GPS_L5,1303676845368657467,-19700494.724,-11119861.941,13980111.816,-785.440,-1647.510,-2336.332,12832.943,0.008,20929585.889,1.799,-2349.816,7.248,2.905
2021-04-28-US-SJC-1,Pixel4,1303676846438,3,9,GLO_G1,1303676845374241626,-6780124.747,-19405692.850,15070206.800,-14.878,-2063.782,-2673.108,-2923.422,0.001,19255497.136,3.598,1157.479,3.526,2.553
2021-04-28-US-SJC-1,Pixel4,1303676846438,6,27,GAL_E1,1303676845359825971,-4528353.055,-23255302.935,17749710.867,517.634,-1705.850,-2101.997,-6320.974,-0.002,23577201.782,5.696,-218.855,3.753,2.659
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,19,GPS_L1,1303676845368428174,361128.404,-14683344.795,21846449.167,2819.293,317.918,154.458,-2055.794,0.001,20998326.201,3.298,0.000,4.235,3.130
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,24,GPS_L1,1303676845368649643,-19700494.718,-11119861.928,13980111.834,-785.440,-1647.510,-2336.332,12833.608,0.008,20931931.465,2.998,0.000,4.042,2.905
2021-04-28-US-SJC-1,Pixel4,1303676846438,6,27,GAL_E5A,1303676845359833070,-4528353.051,-23255302.948,17749710.851,517.634,-1705.850,-2101.997,-6321.492,-0.002,23575073.556,1.199,-2349.759,6.730,2.659
2021-04-28-US-SJC-1,Pixel4,1303676846438,5,16,BDS_B1I,1303676845300657055,-11430479.978,21740207.813,34372398.361,-1287.612,-197.356,-315.051,-242294.018,-0.006,41315596.547,5.096,-450.389,8.279,20.470
2021-04-28-US-SJC-1,Pixel4,1303676846438,6,30,GAL_E1,1303676845351075528,10124707.150,-27821974.176,-325856.142,-107.575,-4.895,-3038.093,895734.725,-0.009,26200518.598,23.983,-218.855,8.831,8.343
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,28,GPS_L1,1303676845360610849,10371447.405,-23456879.273,7847832.055,699.930,-624.173,-2981.973,173781.215,-0.001,23341901.277,11.992,0.000,7.166,5.882
2021-04-28-US-SJC-1,Pixel4,1303676846438,6,15,GAL_E5A,1303676845358811288,1060892.934,-20105403.618,21699238.196,1382.031,1687.003,1496.771,244947.040,-0.001,23881396.093,1.499,-2349.759,7.402,3.005
2021-04-28-US-SJC-1,Pixel4,1303676846438,1,6,GPS_L5,1303676845369251607,-4063005.778,-23378530.279,11931882.906,893.535,1223.069,2720.008,3282.652,0.001,20751467.198,2.099,-2349.816,7.128,2.806
2021-04-28-US-SJC-1,Pixel4,1303676846438,5,27,BDS_B1I,1303676845367165368,-13388314.484,-18061096.525,16496769.268,1769.407,665.695,2163.873,156797.853,0.002,21376905.915,3.298,-450.389,3.646,2.492
2021-04-28-US-SJC-1,Pixel4,1303676847438,6,13,GAL_E1,1303676846359107143,-15551555.295,-24263782.285,6727150.656,331.104,608.928,2963.848,124614.564,0.000,23792700.995,9.294,-223.294,4.117,2.878
2021-04-28-US-SJC-1,Pixel4,1303676847438,1,2,GPS_L1,1303676846366193276,-13460689.547,-22817832.385,2097811.982,333.276,3.719,3169.630,-179803.976,-0.001,21668331.765,11.992,0.000,4.792,3.339
2021-04-28-US-SJC-1,Pixel4,1303676847438,5,28,BDS_B1I,1303676846359824581,6713444.850,-14368141.793,22960896.508,2413.189,1027.500,-62.677,-24205.456,0.001,23577618.494,3.598,-450.363,5.319,4.042
2021-04-28-US-SJC-1,Pixel4,1303676847438,1,6,GPS_L1,1303676846369244177,-4062112.127,-23377307.097,11934602.767,893.778,1223.312,2719.755,3283.650,0.001,20753694.656,2.698,0.000,3.975,2.806
2021-04-28-US-SJC-1,Pixel4,1303676847438,6,15,GAL_E1,1303676846358803484,1062275.069,-20103716.628,21700734.791,1382.266,1687.003,1496.438,244948.400,-0.001,23883735.673,5.696,-223.294,4.128,3.005
2021-04-28-US-SJC-1,Pixel4,1303676847438,1,12,GPS_L1,1303676846364408135,-16969526.695,498288.766,20133855.856,1397.890,-2211.015,1231.682,-10186.184,-0.002,22203503.574,2.998,0.000,5.468,4.350
2021-04-28-US-SJC-1,Pixel4,1303676847438,3,16,GLO_G1,1303676846364986018,849271.173,-25552737.922,-777711.902,-144.389,99.957,-3544.054,-4316.486,0.000,22030258.609,20.985,1147.869,6.889,5.414
2021-04-28-US-SJC-1,Pixel4,1303676847438,6,21,GAL_E1,1303676846355936969,-15885262.503,-4651921.807,24534904.531,816.693,-2323.721,88.408,-198442.722,-0.001,24743095.251,2.398,-223.294,4.428,3.322
